Group	Dataset	mean_test_binarize_average_precision_scorer	std_test_binarize_average_precision_scorer
xgbr_li	Crizotinib_37	0.5680072852812623	0.19073027627806927
xgbr_li	Cyclopamine_17	0.299222105291443	0.15378971323401364
xgbr_li	Cytarabine_1006	0.4662286978412988	0.08353665605006326
xgbr_li	DMOG_165	0.4485575445589672	0.08623731528369047
xgbr_li	Dabrafenib_1373	0.6114675883982611	0.1094556574838776
xgbr_li	Dacinostat_200	0.495111839543624	0.08964086667933123
xgbr_li	Dactolisib_1057	0.2887327919241735	0.06512741441400363
xgbr_li	Daporinad_1248	0.7086915959750142	0.0632548582164913
xgbr_li	Dasatinib_51	0.3713232523108815	0.08790471438550765
xgbr_li	Docetaxel_1007	0.5136715497277378	0.07029067357868947
xgbr_li	Doramapimod_1042	0.21546972122504265	0.07086127501235573
xgbr_li	Doxorubicin_133	0.3717708092036027	0.0870293335424043
xgbr_li	EHT-1864_1069	0.2519086669827197	0.05533152492730024
xgbr_li	Elesclomol_1031	0.4383159630614679	0.10138544145359647
xgbr_li	Embelin_172	0.28242645855694704	0.05688461758227136
xgbr_li	Entinostat_88	0.3201486547272375	0.13046256282929106
xgbr_li	Enzastaurin_229	0.2993462177493134	0.04748384452723498
xgbr_li	Epothilone B_201	0.3750257162158347	0.07078314744532173
xgbr_li	Erlotinib_1	0.3859222543548917	0.1958784646338326
xgbr_li	Etoposide_134	0.4514999576122541	0.06593337405384764
xgbr_li	FH535_173	0.3483186206048668	0.07670862952995426
xgbr_li	FMK_231	0.2590766798458297	0.08574648262617421
xgbr_li	FR-180204_263	0.327059862944605	0.08903717403455594
xgbr_li	FTI-277_166	0.14913831247938586	0.04372403284979152
xgbr_li	Fedratinib_306	0.6260060829019218	0.12489659903477003
xgbr_li	Foretinib_308	0.39213299442205984	0.07372491546699365
xgbr_li	GNF-2_52	0.5416796850492502	0.21529290649696145
xgbr_li	GSK1070916_226	0.5908969099002129	0.0865872103978397
xgbr_li	GSK1904529A_202	0.1827418085690224	0.05293332267662407
xgbr_li	GSK269962A_1192	0.2558070535965275	0.06817040810501128
xgbr_li	GSK269962A_127	0.16279182183344545	0.05851323522126424
xgbr_li	GSK319347A_91	0.20476457097294554	0.08789305894659576
xgbr_li	GSK429286A_230	0.20587192341734412	0.08172080831716738
xgbr_li	GSK650394_177	0.31702364585670745	0.09239488887442136
xgbr_li	GSK690693_326	0.33274624140633496	0.08803570724190855
xgbr_li	GW-2580_193	0.10696613693946624	0.08099804654255867
xgbr_li	GW441756_1023	0.17428990088440538	0.0520426464726536
xgbr_li	GW843682X_87	0.3905720642332636	0.13534576685740193
xgbr_li	Gefitinib_1010	0.4506056069048284	0.1307630311498573
xgbr_li	Gemcitabine_135	0.3765179475178265	0.07210781103257091
xgbr_li	Genentech Cpd 10_225	0.4668003669558177	0.10185753139651547
xgbr_li	HG-5-113-01_1142	0.2732375356926213	0.08487004096058108
xgbr_li	HG-5-88-01_1143	0.22005260603368154	0.101566853520715
xgbr_li	HG6-64-1_159	0.34513724086261355	0.06063427375075879
xgbr_li	I-BET-762_275	0.7094927688250336	0.0763848928415756
xgbr_li	ICL1100013_1266	0.4434801549046805	0.07344972485175368
xgbr_li	IOX2_1230	0.08116285211015663	0.07257631105699164
xgbr_li	IPA-3_176	0.3787952897674361	0.07400906618821454
xgbr_li	Idelalisib_238	0.3272651746067555	0.11168539462270098
xgbr_li	Imatinib_34	0.4818575174825175	0.17744602117996042
xgbr_li	Ispinesib Mesylate_208	0.4599215981045962	0.06129905528086324
xgbr_li	JNK Inhibitor VIII_1043	0.2656955985889509	0.05869055012239865
xgbr_li	JNK-9L_157	0.2218780428952379	0.0678127035495975
xgbr_li	JQ12_164	0.3238698838405071	0.07643980926279463
xgbr_li	JQ1_1218	0.2876808441954816	0.10605129508063776
xgbr_li	JQ1_163	0.31956984929720794	0.06320793369323174
xgbr_li	JW-7-24-1_256	0.6239261956441092	0.08361637858979364
xgbr_li	JW-7-52-1_83	0.4193709053269671	0.1187718495328628
xgbr_li	KIN001-236_286	0.3979221314864175	0.10519331163093076
xgbr_li	KIN001-244_287	0.3409138564344168	0.08837076525232725
xgbr_li	KIN001-260_290	0.3829080070348211	0.09060751147485636
xgbr_li	KIN001-266_291	0.17116462186480014	0.0465509738894876
xgbr_li	KIN001-270_345	0.3364017834865204	0.10402063092704712
xgbr_li	KU-55933_1030	0.2744841538576163	0.08484957772880773
xgbr_li	LFM-A13_192	0.20471978825289106	0.0662595951472171
xgbr_li	Lapatinib_119	0.4914231601731601	0.3200424318947556
xgbr_li	Lenalidomide_1020	0.12551425174640388	0.052568846900110766
xgbr_li	Lestaurtinib_1024	0.4384920497078375	0.07114076142606908
xgbr_li	Linifanib_277	0.4274318899497661	0.22388343661373628
xgbr_li	Linsitinib_185	0.2962141462481764	0.09262466767192874
xgbr_li	Luminespib_194	0.3303455884491358	0.05409430146562901
xgbr_li	MG-132_9	0.3486531559048697	0.09087310125515592
xgbr_li	MK-2206_1053	0.3228383409029324	0.0802545444436143
xgbr_li	MPS-1-IN-1_294	0.402691130228846	0.08016514002553178
xgbr_li	Masitinib_292	0.372826539663961	0.09123553362577408
xgbr_li	Methotrexate_1008	0.6327552492760956	0.08582205910839523
xgbr_li	Midostaurin_153	0.36646811341234825	0.06242735858827238
xgbr_li	Mitomycin-C_136	0.3609464203868905	0.05945498380443943
xgbr_li	Motesanib_1029	0.15454250028860778	0.09397198757297476
xgbr_li	NG-25_260	0.5082253770908861	0.09614542991873526
xgbr_li	NPK76-II-72-1_257	0.5898386468063763	0.079852129608351
xgbr_li	NSC-207895_269	0.20430832002255456	0.06215561435752968
xgbr_li	NSC-87877_147	0.15738965635105534	0.06995779080214921
xgbr_li	NU7441_1038	0.27269094526287835	0.07310750021356745
xgbr_li	NVP-BHG712_295	0.4877833207199441	0.09081192593616864
xgbr_li	NVP-TAE684_35	0.4496691040915793	0.07859890922146813
xgbr_li	Navitoclax_1011	0.6415861618191996	0.09530276915176857
xgbr_li	Nilotinib_1013	0.6159598995613819	0.21440243584678007
xgbr_li	Nutlin-3a_1047	0.5130452711788662	0.07373262432080932
xgbr_li	OSI-027_299	0.5863804424671241	0.08499144043372625
xgbr_li	OSI-930_298	0.30354656662484697	0.14370118024271794
xgbr_li	OSU-03012_167	0.3333021759089736	0.05875927566004027
xgbr_li	Obatoclax Mesylate_182	0.4199349492688589	0.056930042701664865
xgbr_li	Olaparib_1017	0.2555071906397213	0.10258001397041916
xgbr_li	Olaparib_1495	0.29808267866413696	0.1215076728421981
xgbr_li	Omipalisib_283	0.3740315870282696	0.05622123661748928
xgbr_li	PAC-1_175	0.4488613228301749	0.08001879859848962
xgbr_li	PD0325901_1060	0.48811215050453	0.0900082897782115
xgbr_li	PD173074_1049	0.15811418665247012	0.04640313059254456
xgbr_li	PF-4708671_1129	0.12326567823392108	0.026381372159259408
xgbr_li	PF-562271_158	0.2464135838274199	0.055861386602442664
xgbr_li	PFI-1_1219	0.3512770543329209	0.06248556865842779
xgbr_li	PFI-3_1530	0.17322713951855045	0.06867153801297625
xgbr_li	PHA-665752_6	0.21891924558658168	0.1050282257168564
xgbr_li	PHA-793887_301	0.5684030290646899	0.10726098725233983
xgbr_li	PI-103_302	0.5070421215032177	0.07719568569690011
xgbr_li	PIK-93_303	0.5160787897230342	0.09818678005816947
xgbr_li	PLX-4720_1036	0.4724417075837681	0.11038751193975184
xgbr_li	PLX-4720_1371	0.5134026256415429	0.09055211794419372
xgbr_li	Paclitaxel_11	0.3328681293963905	0.09511579985917483
xgbr_li	Palbociclib_1054	0.3252416182234668	0.05762536371538865
xgbr_li	Parthenolide_89	0.3775470928135842	0.0983472083205712
xgbr_li	Pazopanib_199	0.2881246645830305	0.09830037007583796
xgbr_li	Pelitinib_282	0.34577338565518845	0.07295852499716257
xgbr_li	Pevonedistat_1529	0.3814169824389118	0.09684641130104776
xgbr_li	Phenformin_196	0.4499201188209391	0.09381204646155236
xgbr_li	Pictilisib_1058	0.24450769091073635	0.04869226985054512
xgbr_li	Pictilisib_1527	0.23012125830524235	0.04321410210753407
xgbr_li	Piperlongumine_1243	0.33322613098423226	0.06390735473489609
xgbr_li	Ponatinib_155	0.4015837091857072	0.12687662002383615
xgbr_li	Pyrimethamine_71	0.2874045798715665	0.16169992499677766
xgbr_li	QL-VIII-58_1166	0.2628121683950349	0.0727635654257666
xgbr_li	QL-X-138_331	0.5337385937496173	0.07738328190392826
xgbr_li	QL-XI-92_329	0.5611571241226314	0.10851808985512136
xgbr_li	QL-XII-47_235	0.3854368826097818	0.08043661073905174
xgbr_li	QL-XII-61_1203	0.4306891525131512	0.20848748108946655
xgbr_li	QS11_151	0.2755947598287133	0.05841342506331902
xgbr_li	Quizartinib_254	0.22567419772419306	0.12253941834231713
xgbr_li	RO-3306_1052	0.2387296866698091	0.06856496980578215
xgbr_li	Rapamycin_3	0.4158554867298413	0.17712423529875898
xgbr_li	Refametinib_1014	0.5606101868053487	0.08014993047523257
xgbr_li	Refametinib_1526	0.4963864328448533	0.08891337164310459
xgbr_li	Rucaparib_1175	0.20773243082591325	0.09296048138816987
xgbr_li	Ruxolitinib_206	0.3003636013513477	0.1921395855304725
xgbr_li	S-Trityl-L-cysteine_41	0.5032168305772526	0.1158419023206512
xgbr_li	SB-505124_1194	0.19808713981018014	0.039523161840527336
xgbr_li	SB216763_1025	0.2589825681731764	0.053994357239913165
xgbr_li	SB52334_304	0.2144860606961076	0.08838202863600181
xgbr_li	SB590885_1061	0.5063290494572303	0.15484539050016669
xgbr_li	SGC0946_1264	0.1116673791783583	0.034713807748291185
xgbr_li	SL0101_1039	0.15199265502665216	0.0401386467891547
xgbr_li	SN-38_1494	0.5396637063312764	0.08361624290215168
xgbr_li	SNX-2112_328	0.5819248740322404	0.07351802461652901
xgbr_li	STF-62247_258	0.24482119635693875	0.04514128744967322
xgbr_li	Salubrinal_111	0.2891102011693085	0.1489800235161313
xgbr_li	Saracatinib_38	0.3300221058763679	0.13371758565221892
xgbr_li	Seliciclib_110	0.2848674356490698	0.07815386137613904
xgbr_li	Selisistat_341	0.1736894044524197	0.0898457521516038
xgbr_li	Selumetinib_1062	0.30409066140260044	0.09052887559894336
xgbr_li	Selumetinib_1498	0.4863803644556629	0.1225376847384701
xgbr_li	Serdemetan_1133	0.21426591094476655	0.05956042028602025
xgbr_li	Shikonin_170	0.2947260812538045	0.06920847483434507
xgbr_li	Sorafenib_30	0.3693694803609432	0.2135719876372236
xgbr_li	Sunitinib_5	0.4404310388296288	0.213151322801982
xgbr_li	T0901317_333	0.1807108066537645	0.08936839956127751
xgbr_li	TAK-715_221	0.4188959929882124	0.11325995866633265
xgbr_li	TGX221_94	0.3311492838836547	0.1786878511860798
xgbr_li	THZ-2-102-1_346	0.5998012934016677	0.09365540232295658
xgbr_li	THZ-2-49_344	0.3910926328015506	0.055593052469142236
xgbr_li	TL-1-85_261	0.515865332674289	0.10782600706420788
xgbr_li	TL-2-105_211	0.3824345671462041	0.10503249968602923
xgbr_li	TPCA-1_305	0.5243720864780411	0.1101573791733478
xgbr_li	TW 37_1149	0.3558591040088265	0.06607074385898144
xgbr_li	Talazoparib_1259	0.4175264914522064	0.1091523926325828
xgbr_li	Tamoxifen_1199	0.11902366072146182	0.0474515981560357
xgbr_li	Tanespimycin_1026	0.4037130361178221	0.056419850438138124
xgbr_li	Temozolomide_1375	0.2478350278657597	0.1013902636960246
xgbr_li	Temsirolimus_1016	0.3042876450854798	0.04890588452129221
xgbr_li	Thapsigargin_180	0.3366065355011389	0.08332069453364634
xgbr_li	Tipifarnib_204	0.30936263998512803	0.08798797572760382
xgbr_li	Tivozanib_312	0.2263101300737157	0.09055089785500724
xgbr_li	Tozasertib_32	0.4682756065519442	0.13103137215005636
xgbr_li	Trametinib_1372	0.5522086992982669	0.08112740066163268
xgbr_li	Tretinoin_1009	0.4108322740564915	0.1192656786967282
xgbr_li	Tubastatin A_265	0.5474490514675144	0.09031174976436172
xgbr_li	UNC0638_1236	0.2334499672184416	0.06399352737432946
xgbr_li	UNC0638_245	0.4306234750954665	0.1163681983984881
xgbr_li	UNC1215_1262	0.15050900675059994	0.038419032592026746
xgbr_li	VNLG_124_271	0.5603154103681437	0.17100891393121995
xgbr_li	VX-11e_262	0.4028612857791283	0.08383030319488448
xgbr_li	VX-702_1028	0.13070887090752548	0.03525658381156571
xgbr_li	Veliparib_1018	0.14197838723950976	0.03816085235025752
xgbr_li	Vinblastine_1004	0.4156951344404123	0.0765089835772548
xgbr_li	Vinorelbine_140	0.3275651684458881	0.08227829120784545
xgbr_li	Vismodegib_1033	0.14830153766813814	0.039611207762972604
xgbr_li	Vorinostat_1012	0.5576902878051605	0.06965158529433038
xgbr_li	WH-4-023_56	0.4378931133907746	0.14224034900440788
xgbr_li	WHI-P97_288	0.3176552393756064	0.09198756372126984
xgbr_li	WZ-1-84_59	0.3394178749035505	0.18227544463618253
xgbr_li	WZ3105_252	0.5427297578132312	0.08714355206306844
xgbr_li	XAV939_1268	0.2884143956599209	0.08684073694751529
xgbr_li	XMD11-85h_1158	0.3669732131367608	0.1341952182133117
xgbr_li	XMD13-2_330	0.4325430920042411	0.09780230900910053
xgbr_li	XMD14-99_253	0.4585569945496472	0.09103148531125142
xgbr_li	XMD15-27_332	0.36378480994319823	0.12355338963225995
xgbr_li	XMD8-85_106	0.33435083784933656	0.15924572557478298
xgbr_li	XMD8-92_1164	0.38265008118706706	0.14746816936015106
xgbr_li	Y-39983_309	0.3180521170091043	0.08646169070908599
xgbr_li	YK-4-279_1239	0.3374312471880194	0.08308046693346006
xgbr_li	YM201636_310	0.31807030586077595	0.07580003102748156
xgbr_li	Z-LLNle-CHO_45	0.3274947424978216	0.11814718010966385
xgbr_li	ZG-10_1161	0.5750342192193381	0.1358858057182032
xgbr_li	ZM447439_1050	0.4308201025330498	0.09658056126889623
xgbr_li	ZSTK474_223	0.4609584088246087	0.07209762686888976
xgbr_li	Zibotentan_266	0.18726246291420695	0.12480900788288996
xgbr_li	rTRAIL_1261	0.2637459388691977	0.06568040195291247
pca_xgbr_li	(5Z)-7-Oxozeaenol_1242	0.4683154263788079	0.1184193691803261
pca_xgbr_li	5-Fluorouracil_179	0.5481427315021088	0.07125049696367834
pca_xgbr_li	681640_1046	0.18654745476359327	0.07178081756925565
pca_xgbr_li	A-443654_86	0.307472029607298	0.13702395761997896
pca_xgbr_li	A-770041_55	0.3599983758750177	0.1271488651006363
pca_xgbr_li	AICA Ribonucleotide_1001	0.5358996520200021	0.11257427701502616
pca_xgbr_li	AKT inhibitor VIII_171	0.22425961607468467	0.05244393079525851
pca_xgbr_li	AKT inhibitor VIII_228	0.519646123475414	0.09232384771940992
pca_xgbr_li	AR-42_272	0.6899092030313723	0.07264599760098399
pca_xgbr_li	AS601245_207	0.20080058352670188	0.03763237343503465
pca_xgbr_li	AS605240_224	0.3983441507638311	0.08987339003060868
pca_xgbr_li	AT-7519_219	0.6391739866145469	0.06995819690488454
pca_xgbr_li	AZ628_29	0.5671292904833758	0.14832616262708362
pca_xgbr_li	AZD6482_1066	0.3325796213445968	0.09206702603184606
pca_xgbr_li	AZD6482_156	0.2889486511640793	0.09039670947827537
pca_xgbr_li	AZD7762_1022	0.4518152607410217	0.09004714197545632
pca_xgbr_li	AZD8055_1059	0.4085453126981311	0.0927337775741846
pca_xgbr_li	Afatinib_1032	0.4675437963080437	0.11355062202705972
pca_xgbr_li	Afatinib_1377	0.5733163052123895	0.12123625704561827
pca_xgbr_li	Alectinib_281	0.31544994054380937	0.07012719462095407
pca_xgbr_li	Amuvatinib_293	0.1778215244890848	0.060990295065455925
pca_xgbr_li	Avagacestat_1072	0.1927647286457229	0.05731808933956044
pca_xgbr_li	Avagacestat_205	0.1628711257590993	0.06665546663785661
pca_xgbr_li	Axitinib_1021	0.39150540447825305	0.14323877386905393
pca_xgbr_li	BAY-61-3606_178	0.3728265048832753	0.08417222810437514
pca_xgbr_li	BI-2536_60	0.4346051179939568	0.1171800204887068
pca_xgbr_li	BIX02189_279	0.4308201877091619	0.0955157580478324
pca_xgbr_li	BMS-345541_203	0.42071814367214905	0.05964036809150405
pca_xgbr_li	BMS-509744_63	0.2786411560906709	0.09178047358501393
pca_xgbr_li	BMS-536924_1091	0.2957930780353196	0.07596292677105973
pca_xgbr_li	BMS-536924_62	0.3860544346119504	0.1249135826744611
pca_xgbr_li	BMS-754807_184	0.285769768484832	0.057972211236051535
pca_xgbr_li	BX-912_222	0.5814921005695913	0.06676077770739484
pca_xgbr_li	BX795_1037	0.4149686604127341	0.0802413694348667
pca_xgbr_li	Belinostat_274	0.5934087158526792	0.059593462907991626
pca_xgbr_li	Bexarotene_186	0.22302989002248802	0.08888549991999696
pca_xgbr_li	Bicalutamide_150	0.20657859297614356	0.12851866340640525
pca_xgbr_li	Bicalutamide_1502	0.11364087831196976	0.042747730727116864
pca_xgbr_li	Bleomycin (50 uM)_1378	0.5040024335252569	0.07447397360127103
pca_xgbr_li	Bleomycin_190	0.3834081291091099	0.08105749005079574
pca_xgbr_li	Bortezomib_104	0.3225340540706478	0.10390423624042998
pca_xgbr_li	Bosutinib_1019	0.33131503768892195	0.09002648718385592
pca_xgbr_li	Bryostatin 1_197	0.2397671228222704	0.05481312549159429
pca_xgbr_li	CAY10603_276	0.6695664683515103	0.08565551542021732
pca_xgbr_li	CCT-018159_1170	0.4125642749065945	0.08323792244939916
pca_xgbr_li	CCT007093_1067	0.20622596249097827	0.07173413167587629
pca_xgbr_li	CGP-082996_54	0.4521495823510934	0.14732156421027315
pca_xgbr_li	CGP-60474_53	0.4838870101084303	0.12065455639504237
pca_xgbr_li	CHIR-99021_1241	0.3716477555390886	0.06844511494614014
pca_xgbr_li	CHIR-99021_154	0.3210554985421937	0.10085920278053703
pca_xgbr_li	CI-1040_1015	0.4527764906037444	0.08602804535349913
pca_xgbr_li	CMK_64	0.33847793832876605	0.10083833391569927
pca_xgbr_li	CP466722_152	0.6251343796573654	0.12510026781823524
pca_xgbr_li	CP724714_255	0.2775410487440263	0.14413433907102954
pca_xgbr_li	CUDC-101_273	0.6278514079380303	0.10201742746667863
pca_xgbr_li	CX-5461_300	0.4753774106791345	0.08650458659768334
pca_xgbr_li	Cabozantinib_249	0.3505232752187163	0.09640684436876187
pca_xgbr_li	Cetuximab_1114	0.3425948273550705	0.13190417794173293
pca_xgbr_li	Cisplatin_1005	0.3951688651140691	0.09371087251744528
pca_xgbr_li	Crizotinib_37	0.5524688436859153	0.2060452741616933
pca_xgbr_li	Cyclopamine_17	0.3276476178839624	0.1638718337839493
pca_xgbr_li	Cytarabine_1006	0.4714215635244343	0.0829386314386826
pca_xgbr_li	DMOG_165	0.4399255452982444	0.09120496645009522
pca_xgbr_li	Dabrafenib_1373	0.6107150281401987	0.10946912147447344
pca_xgbr_li	Dacinostat_200	0.4875418035499098	0.09275262516535418
pca_xgbr_li	Dactolisib_1057	0.2668828668491973	0.06739468917345284
pca_xgbr_li	Daporinad_1248	0.6858034702183196	0.06575007218192824
pca_xgbr_li	Dasatinib_51	0.4079329521023604	0.09566955074406434
pca_xgbr_li	Docetaxel_1007	0.5256398842597145	0.0686089489868281
pca_xgbr_li	Doramapimod_1042	0.22075790490965347	0.06342376250710689
pca_xgbr_li	Doxorubicin_133	0.3861339661754849	0.0871263539563002
pca_xgbr_li	EHT-1864_1069	0.26755254835359044	0.05468958579165821
pca_xgbr_li	Elesclomol_1031	0.4204364835105796	0.10391439363538436
pca_xgbr_li	Embelin_172	0.29600962143512155	0.0752713823328183
pca_xgbr_li	Entinostat_88	0.3344744517974701	0.14523067641448326
pca_xgbr_li	Enzastaurin_229	0.3374385443407272	0.04917378095671685
pca_xgbr_li	Epothilone B_201	0.363989493985329	0.06933957138974331
pca_xgbr_li	Erlotinib_1	0.3880418567660683	0.2002488498609391
pca_xgbr_li	Etoposide_134	0.4650888200327257	0.08563806922885897
pca_xgbr_li	FH535_173	0.3642394247866566	0.08099495482072888
pca_xgbr_li	FMK_231	0.25156524190660445	0.0840296941776851
pca_xgbr_li	FR-180204_263	0.3480404714967349	0.09759936525375648
pca_xgbr_li	FTI-277_166	0.14282354997498792	0.04126269430979608
pca_xgbr_li	Fedratinib_306	0.6343063904080173	0.12343746183110173
pca_xgbr_li	Foretinib_308	0.41954039159732426	0.08540172764865805
pca_xgbr_li	GNF-2_52	0.5937857244347013	0.2523705291252956
pca_xgbr_li	GSK1070916_226	0.5880231542361003	0.08927960055446217
pca_xgbr_li	GSK1904529A_202	0.1806834985800821	0.04446757475032219
pca_xgbr_li	GSK269962A_1192	0.27513834139003	0.09411319135343814
pca_xgbr_li	GSK269962A_127	0.14423180951164974	0.054327949188982635
pca_xgbr_li	GSK319347A_91	0.21217463173609385	0.09726273374308236
pca_xgbr_li	GSK429286A_230	0.21378325775575766	0.07825794537324547
pca_xgbr_li	GSK650394_177	0.3312601292532957	0.09807498611677992
pca_xgbr_li	GSK690693_326	0.3519916665426187	0.10215320448061803
pca_xgbr_li	GW-2580_193	0.09645513309668972	0.06425831652669081
pca_xgbr_li	GW441756_1023	0.17749163741303536	0.0645433063452055
pca_xgbr_li	GW843682X_87	0.3894980651792778	0.12419259230203428
pca_xgbr_li	Gefitinib_1010	0.4595753409640039	0.1168412114362875
pca_xgbr_li	Gemcitabine_135	0.3792655381150032	0.05788619709462026
pca_xgbr_li	Genentech Cpd 10_225	0.4648298996390824	0.10060283680431124
pca_xgbr_li	HG-5-113-01_1142	0.2780333254737929	0.09492315068122234
pca_xgbr_li	HG-5-88-01_1143	0.20227318835758934	0.09742884407729227
pca_xgbr_li	HG6-64-1_159	0.3718411564534845	0.07208242176297798
pca_xgbr_li	I-BET-762_275	0.7324903781143741	0.06934674923815763
pca_xgbr_li	ICL1100013_1266	0.4483675130975285	0.06966840519760682
pca_xgbr_li	IOX2_1230	0.07447271953634796	0.051539512849049535
pca_xgbr_li	IPA-3_176	0.3825940925220676	0.08156448059250394
pca_xgbr_li	Idelalisib_238	0.3634392848872304	0.1037142683538654
pca_xgbr_li	Imatinib_34	0.4783293346517031	0.2296710754386848
pca_xgbr_li	Ispinesib Mesylate_208	0.4877724656842226	0.06850660372388997
pca_xgbr_li	JNK Inhibitor VIII_1043	0.2647656974554993	0.07110607436221934
pca_xgbr_li	JNK-9L_157	0.20777717775289534	0.05673253093055512
pca_xgbr_li	JQ12_164	0.3450472399061945	0.0960441893289615
pca_xgbr_li	JQ1_1218	0.30132349909004297	0.10615111922590947
pca_xgbr_li	JQ1_163	0.3304479792575314	0.06692413423029613
pca_xgbr_li	JW-7-24-1_256	0.6164953295332032	0.07233807132215457
pca_xgbr_li	JW-7-52-1_83	0.4282699662152353	0.12352453796809552
pca_xgbr_li	KIN001-236_286	0.4275291032283903	0.1045311369771639
pca_xgbr_li	KIN001-244_287	0.34228322976552245	0.08749888994926718
pca_xgbr_li	KIN001-260_290	0.4022833023151294	0.08613014810836242
pca_xgbr_li	KIN001-266_291	0.189684850981296	0.05341607693629335
pca_xgbr_li	KIN001-270_345	0.34097086624792644	0.10481869403932358
pca_xgbr_li	KU-55933_1030	0.22447892991081825	0.06375556981408949
pca_xgbr_li	LFM-A13_192	0.19242168614322444	0.05190477620865427
pca_xgbr_li	Lapatinib_119	0.4739314851814852	0.3284091709627777
pca_xgbr_li	Lenalidomide_1020	0.14829948583296032	0.09699029033263584
pca_xgbr_li	Lestaurtinib_1024	0.4311612735891764	0.06463928945565782
pca_xgbr_li	Linifanib_277	0.4094278358085365	0.20312079159721666
pca_xgbr_li	Linsitinib_185	0.32158670942048856	0.08602158311328355
pca_xgbr_li	Luminespib_194	0.31687922547656805	0.057489759201275664
pca_xgbr_li	MG-132_9	0.35001893500343284	0.10019349934579884
pca_xgbr_li	MK-2206_1053	0.3255416287699621	0.07901786818359881
pca_xgbr_li	MPS-1-IN-1_294	0.3955838628382393	0.07820181550678887
pca_xgbr_li	Masitinib_292	0.4407751594785936	0.12270124687005644
pca_xgbr_li	Methotrexate_1008	0.6441562265377067	0.08051136588375858
pca_xgbr_li	Midostaurin_153	0.34110625900124136	0.06429543116985867
pca_xgbr_li	Mitomycin-C_136	0.3674926855187611	0.07401483703861217
pca_xgbr_li	Motesanib_1029	0.16945102109315122	0.12850525282256367
pca_xgbr_li	NG-25_260	0.5150632617315742	0.10967248920908892
pca_xgbr_li	NPK76-II-72-1_257	0.6255111759636431	0.08236277030506822
pca_xgbr_li	NSC-207895_269	0.18648139892556007	0.038593039034301516
pca_xgbr_li	NSC-87877_147	0.16739697561843814	0.07507864419984643
pca_xgbr_li	NU7441_1038	0.2764288699582528	0.0819364988295912
pca_xgbr_li	NVP-BHG712_295	0.5134459619204321	0.0708180648922768
pca_xgbr_li	NVP-TAE684_35	0.44656634622630254	0.07652992724282788
pca_xgbr_li	Navitoclax_1011	0.6485518622678976	0.08364877277711708
pca_xgbr_li	Nilotinib_1013	0.7138905523315635	0.2186037478829203
pca_xgbr_li	Nutlin-3a_1047	0.513282050099928	0.08255834339595046
pca_xgbr_li	OSI-027_299	0.5844452523399244	0.07788468069879638
pca_xgbr_li	OSI-930_298	0.3166144951493301	0.13360485895509558
pca_xgbr_li	OSU-03012_167	0.33269837241415423	0.07663097783484049
pca_xgbr_li	Obatoclax Mesylate_182	0.4409436888831739	0.06650914163827253
pca_xgbr_li	Olaparib_1017	0.2592636281402828	0.10617176192833486
pca_xgbr_li	Olaparib_1495	0.3004201804688847	0.11936115007226655
pca_xgbr_li	Omipalisib_283	0.3654989107872251	0.04666800881316885
pca_xgbr_li	PAC-1_175	0.4237471769192041	0.07356891333703422
pca_xgbr_li	PD0325901_1060	0.5104625154712157	0.09544821878478682
pca_xgbr_li	PD173074_1049	0.18940539072786616	0.05930456463692304
pca_xgbr_li	PF-4708671_1129	0.12899561791037806	0.031024817394702125
pca_xgbr_li	PF-562271_158	0.22853530614490936	0.04949848822234258
pca_xgbr_li	PFI-1_1219	0.3615652401313757	0.05780097903845965
pca_xgbr_li	PFI-3_1530	0.1817258297768176	0.06588752104670978
pca_xgbr_li	PHA-665752_6	0.23130894570342214	0.10447372248465003
pca_xgbr_li	PHA-793887_301	0.5666423853608771	0.10871364464104076
pca_xgbr_li	PI-103_302	0.5073552936795263	0.08135423371168497
pca_xgbr_li	PIK-93_303	0.5292819156157256	0.09555062305337388
pca_xgbr_li	PLX-4720_1036	0.4465127159024623	0.10983631989160114
pca_xgbr_li	PLX-4720_1371	0.5170427986729199	0.09663596646144794
pca_xgbr_li	Paclitaxel_11	0.3331715260681219	0.08782325944914095
pca_xgbr_li	Palbociclib_1054	0.3305202373683859	0.0818034919777054
pca_xgbr_li	Parthenolide_89	0.35478020519477355	0.09777185942072394
pca_xgbr_li	Pazopanib_199	0.2827800119838533	0.09525969343773992
pca_xgbr_li	Pelitinib_282	0.3451863828560636	0.07265252800238743
pca_xgbr_li	Pevonedistat_1529	0.3905965708271685	0.0901499370946455
pca_xgbr_li	Phenformin_196	0.4578015281875946	0.0949064005338056
pca_xgbr_li	Pictilisib_1058	0.27399192704181224	0.05560761022536437
pca_xgbr_li	Pictilisib_1527	0.253173490787082	0.03302203333044534
pca_xgbr_li	Piperlongumine_1243	0.3594064720414841	0.08403723340231932
pca_xgbr_li	Ponatinib_155	0.4332228626789703	0.1016485904884476
pca_xgbr_li	Pyrimethamine_71	0.3240570733118017	0.16741864568176132
pca_xgbr_li	QL-VIII-58_1166	0.2881476336590089	0.10504941827773946
pca_xgbr_li	QL-X-138_331	0.5474449769111356	0.08438280704633097
pca_xgbr_li	QL-XI-92_329	0.5913402571228189	0.09325782451777638
pca_xgbr_li	QL-XII-47_235	0.4063788402160041	0.07554571915596033
